window,interval,segment_id,pair_type,entry_delta_sec,candidate_d_engine,candidate_d_side,candidate_d_entry_ts,candidate_d_exit_ts,candidate_d_exit_reason,candidate_d_pnl_inr,candidate_d_mfe_usd,candidate_d_mae_usd,router_engine,router_side,router_entry_ts,router_exit_ts,router_exit_reason,router_pnl_inr,router_mfe_usd,router_mae_usd,paired_pnl_delta_router_minus_d
recent24h,500ms,0,exact_same_action,0.0,BURST,SELL,1790271044.474,1790271067.4550002,momentum_zero_cross,-1.7642443730895154,0.0,-0.8500000000003638,BURST,SELL,1790271044.474,1790271067.4550002,momentum_zero_cross,-1.8448462995674582,0.0,-0.8500000000003638,-0.08060192647794273
recent24h,500ms,0,exact_same_action,0.0,MICRO,SELL,1790271091.9740002,1790271137.436,stagnation,-1.2123146784833294,0.18000000000029104,-1.5100000000002183,MICRO,SELL,1790271091.9740002,1790271137.436,stagnation,-1.2677009390681528,0.18000000000029104,-1.5100000000002183,-0.05538626058482343
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790271201.909,1790271268.992,emergency_stop,-9.118844834663898,0.3999999999996362,-4.230000000000473,PRIMARY,SELL,1790271201.909,1790271268.992,emergency_stop,-9.535451781036206,0.3999999999996362,-4.230000000000473,-0.41660694637230833
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790271720.309,1790272098.464,emergency_stop,-8.537318530151168,0.2599999999993088,-4.0900000000001455,PRIMARY,SELL,1790271720.309,1790272098.464,emergency_stop,-8.927357648870867,0.2599999999993088,-4.0900000000001455,-0.39003911871969876
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,SELL,1790272615.978,1790273516.407,max_hold,10.076203593034604,6.699999999999818,-0.25,PRIMARY,SELL,1790272615.978,1790273516.407,max_hold,10.536548788728961,6.699999999999818,-0.25,0.46034519569435695
recent24h,500ms,0,exact_same_action,0.0,PRIMARY,BUY,1790275454.6790001,1790275583.9459999,momentum_zero_cross,-3.127369316842494,1.230000000000473,-1.4899999999997817,PRIMARY,BUY,1790275454.6790001,1790275583.9459999,momentum_zero_cross,-3.270247477935386,1.230000000000473,-1.4899999999997817,-0.14287816109289198
recent24h,500ms,0,router_unmatched,nan,,,nan,nan,,nan,nan,nan,PRIMARY,BUY,1790258422.987,1790258579.467,momentum_zero_cross,-4.362127304521711,0.5799999999999272,-2.2200000000002547,nan
historical7d,1s,0,exact_same_action,0.0,BURST,BUY,1789573154.725,1789573196.9129999,momentum_zero_cross,2.3625000000004093,1.4600000000000364,-0.2000000000007276,BURST,BUY,1789573154.725,1789573196.9129999,momentum_zero_cross,2.3625000000004093,1.4600000000000364,-0.2000000000007276,0.0
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789573826.844,1789573965.96,emergency_stop,-15.485324062498778,0.0,-4.109999999999673,PRIMARY,BUY,1789573826.844,1789573965.96,emergency_stop,-15.485324062498778,0.0,-4.109999999999673,0.0
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789574424.972,1789574557.852,emergency_stop,-14.898441583687285,0.15999999999985448,-4.079999999999927,PRIMARY,BUY,1789574424.972,1789574557.852,emergency_stop,-14.898441583687285,0.15999999999985448,-4.079999999999927,0.0
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789575094.938,1789575994.977,max_hold,15.044322157527835,9.799999999999272,-1.0200000000004366,PRIMARY,BUY,1789575094.938,1789575994.977,max_hold,15.044322157527835,9.799999999999272,-1.0200000000004366,0.0
historical7d,1s,0,exact_same_action,0.0,SECONDARY,SELL,1789576468.965,1789577098.9699998,take_profit,29.73275760001864,8.140000000000327,-2.149999999999636,SECONDARY,SELL,1789576468.965,1789577098.9699998,take_profit,29.73275760001864,8.140000000000327,-2.149999999999636,0.0
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789577099.722,1789577174.9529998,emergency_stop,-15.812727911807361,0.0,-4.079999999999927,PRIMARY,SELL,1789577099.722,1789577174.9529998,emergency_stop,-15.812727911807361,0.0,-4.079999999999927,0.0
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789577625.984,1789578526.721,max_hold,33.663375392610135,13.420000000000073,-1.6000000000003638,PRIMARY,SELL,1789577625.984,1789578526.721,max_hold,33.663375392610135,13.420000000000073,-1.6000000000003638,0.0
historical7d,1s,0,exact_same_action,0.0,MICRO,BUY,1789578618.875,1789578804.99,trail,21.110272652121875,6.520000000000437,0.0,MICRO,BUY,1789578618.875,1789578804.99,trail,21.110272652121875,6.520000000000437,0.0,0.0
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789579129.869,1789579777.976,emergency_stop,-16.87989580267093,2.8100000000004,-4.050000000000182,PRIMARY,SELL,1789579129.869,1789579777.976,emergency_stop,-16.87989580267093,2.8100000000004,-4.050000000000182,0.0
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789580254.921,1789581155.809,max_hold,49.222745191638985,14.489999999999782,-0.43000000000029104,PRIMARY,BUY,1789580254.921,1789581155.809,max_hold,49.222745191638985,14.489999999999782,-0.43000000000029104,0.0
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789581649.928,1789581743.95,emergency_stop,-17.729996446540508,1.6300000000001091,-4.019999999999527,PRIMARY,BUY,1789581649.928,1789581743.95,emergency_stop,-17.729996446540508,1.6300000000001091,-4.019999999999527,0.0
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789582071.959,1789582518.9580002,emergency_stop,-17.87983255830469,1.8099999999994907,-4.180000000000291,SECONDARY,BUY,1789582071.959,1789582518.9580002,emergency_stop,-17.87983255830469,1.8099999999994907,-4.180000000000291,0.0
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789583356.9459999,1789583760.997,emergency_stop,-17.857938318361185,2.0100000000002183,-4.309999999999491,PRIMARY,SELL,1789583356.9459999,1789583760.997,emergency_stop,-17.857938318361185,2.0100000000002183,-4.309999999999491,0.0
historical7d,1s,0,exact_same_action,0.0,MICRO,BUY,1789584430.963,1789584507.9180002,emergency_stop,-18.1226625729087,2.2200000000002547,-4.519999999999527,MICRO,BUY,1789584430.963,1789584507.9180002,emergency_stop,-18.1226625729087,2.2200000000002547,-4.519999999999527,0.0
historical7d,1s,0,exact_same_action,0.0,MICRO,SELL,1789584568.838,1789584569.9950001,momentum_zero_cross,-1.8592889534520072,0.0,-0.47999999999956344,MICRO,SELL,1789584568.838,1789584569.9950001,momentum_zero_cross,-1.8592889534520072,0.0,-0.47999999999956344,0.0
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789586926.748,1789587086.985,momentum_zero_cross,-10.72961568073888,0.0,-2.7799999999997453,PRIMARY,SELL,1789586926.748,1789587086.985,momentum_zero_cross,-10.72961568073888,0.0,-2.7799999999997453,0.0
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789592041.932,1789592367.977,take_profit,30.913053282466922,8.180000000000291,-2.130000000000109,SECONDARY,BUY,1789592041.932,1789592367.977,take_profit,30.913053282466922,8.180000000000291,-2.130000000000109,0.0
historical7d,1s,0,candidate_d_unmatched,nan,PRIMARY,BUY,1789592390.992,1789592402.978,emergency_stop,-19.77398235570186,7.539999999999964,-4.930000000000291,,,nan,nan,,nan,nan,nan,nan
historical7d,1s,0,exact_same_action,0.0,MICRO,SELL,1789592535.972,1789592539.9299998,emergency_stop,-15.952723437920765,0.0,-4.130000000000109,MICRO,SELL,1789592535.972,1789592539.9299998,emergency_stop,-16.565222541388646,0.0,-4.130000000000109,-0.6124991034678811
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789592591.9859998,1789592605.997,emergency_stop,-19.6507472408018,2.300000000000182,-5.25,SECONDARY,BUY,1789592591.9859998,1789592605.997,emergency_stop,-20.405230643858513,2.300000000000182,-5.25,-0.7544834030567138
historical7d,1s,0,exact_same_action,0.0,MICRO,SELL,1789593002.968,1789593003.9740002,momentum_zero_cross,-0.35956188701455055,0.0,-0.1000000000003638,MICRO,SELL,1789593002.968,1789593003.9740002,momentum_zero_cross,-0.37336713690148376,0.0,-0.1000000000003638,-0.013805249886933213
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789593033.9889998,1789593933.999,max_hold,52.995601800702275,21.089999999999236,-2.130000000000109,PRIMARY,SELL,1789593033.9889998,1789593933.999,max_hold,55.03034895324878,21.089999999999236,-2.130000000000109,2.034747152546508
historical7d,1s,0,exact_same_action,0.0,MICRO,SELL,1789594268.9689999,1789594279.979,trail,7.621643313715926,4.170000000000073,-0.7799999999997453,MICRO,SELL,1789594268.9689999,1789594279.979,trail,7.914273579310966,4.170000000000073,-0.7799999999997453,0.29263026559504013
historical7d,1s,0,exact_same_action,0.0,MICRO,SELL,1789594358.949,1789594389.985,trail,6.557033420830721,4.3700000000008,-2.6099999999996726,MICRO,SELL,1789594358.949,1789594389.985,trail,6.808788370842643,4.3700000000008,-2.6099999999996726,0.2517549500119216
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789594424.963,1789594435.9689999,emergency_stop,-21.589763121117404,0.0,-5.269999999999527,PRIMARY,SELL,1789594424.963,1789594435.9689999,emergency_stop,-22.418694344505543,0.0,-5.269999999999527,-0.828931223388139
historical7d,1s,0,simultaneous_substitution,0.0,SECONDARY,BUY,1789594762.982,1789594922.984,take_profit,35.5706464351355,9.039999999999964,-1.3299999999999272,MICRO,BUY,1789594762.982,1789594778.951,trail,8.539492313402993,4.650000000000546,-0.08999999999923602,-27.031154121732506
historical7d,1s,0,exact_same_action,0.0,MICRO,BUY,1789594989.979,1789595021.9539998,trail,21.64867119439922,5.970000000000255,-2.319999999999709,MICRO,BUY,1789594989.979,1789595021.9539998,trail,21.382502381591866,5.970000000000255,-2.319999999999709,-0.26616881280735427
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789595066.9980001,1789595074.951,emergency_stop,-17.892198705611563,0.0,-4.100000000000364,SECONDARY,BUY,1789595066.9980001,1789595074.951,emergency_stop,-17.672215444504157,0.0,-4.100000000000364,0.21998326110740507
historical7d,1s,0,same_engine_timing_shift,3.9890003204345703,PRIMARY,SELL,1789595330.9689999,1789595580.982,take_profit,106.8437227853955,25.26000000000022,0.0,PRIMARY,SELL,1789595334.9580002,1789595630.966,take_profit,108.53807058848467,25.979999999999563,-1.5100000000002183,1.6943478030891725
historical7d,1s,0,nearby_replacement,28.026000022888184,MICRO,SELL,1789595609.952,1789595643.983,trail,28.325021692703444,8.050000000000182,0.0,SECONDARY,SELL,1789595637.978,1789595676.9539998,emergency_stop,-22.463056635563404,0.42000000000007276,-4.5,-50.78807832826685
historical7d,1s,0,exact_same_action,0.0,SECONDARY,SELL,1789595768.968,1789595780.988,emergency_stop,-24.854308486262205,2.5999999999994543,-4.740000000000691,SECONDARY,SELL,1789595768.968,1789595780.988,emergency_stop,-22.86252465940251,2.5999999999994543,-4.740000000000691,1.9917838268596952
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789595933.964,1789595971.9889998,emergency_stop,-22.352460160867047,0.0,-4.420000000000073,SECONDARY,BUY,1789595933.964,1789595971.9889998,emergency_stop,-20.561170386558942,0.0,-4.420000000000073,1.7912897743081047
historical7d,1s,0,exact_same_action,0.0,MICRO,SELL,1789596352.959,1789596397.9889998,stagnation,-9.290001041272914,0.0,-3.9200000000000728,MICRO,SELL,1789596352.959,1789596397.9889998,stagnation,-8.54551547911194,0.0,-3.9200000000000728,0.7444855621609747
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789596538.9550002,1789596551.9689999,emergency_stop,-19.327394889997233,0.0,-4.010000000000218,PRIMARY,SELL,1789596538.9550002,1789596551.9689999,emergency_stop,-17.778528922613535,0.0,-4.010000000000218,1.5488659673836978
historical7d,1s,0,exact_same_action,0.0,MICRO,BUY,1789596893.973,1789596894.977,momentum_zero_cross,2.010182817989438,0.43000000000029104,0.0,MICRO,BUY,1789596893.973,1789596894.977,momentum_zero_cross,1.8490900389199392,0.43000000000029104,0.0,-0.1610927790694987
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789596912.948,1789596955.987,emergency_stop,-23.402701468149456,2.8200000000006185,-4.989999999999782,SECONDARY,BUY,1789596912.948,1789596955.987,emergency_stop,-21.52724706494808,2.8200000000006185,-4.989999999999782,1.875454403201374
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789597139.999,1789597189.9910002,emergency_stop,-18.734759472478455,0.75,-4.149999999999636,PRIMARY,SELL,1789597139.999,1789597189.9910002,emergency_stop,-17.233386342825117,0.75,-4.149999999999636,1.501373129653338
historical7d,1s,0,exact_same_action,0.0,MICRO,SELL,1789597586.985,1789597632.981,stagnation,2.493116830799341,0.569999999999709,-2.449999999999818,MICRO,SELL,1789597586.985,1789597632.981,stagnation,2.293322506012451,0.569999999999709,-2.449999999999818,-0.19979432478689008
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789597780.968,1789597881.968,take_profit,36.546328441579874,8.320000000000618,-0.07999999999992724,SECONDARY,BUY,1789597780.968,1789597881.968,take_profit,33.61756516654142,8.320000000000618,-0.07999999999992724,-2.928763275038456
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789598086.937,1789598176.878,emergency_stop,-18.946741166529133,2.319999999999709,-4.0600000000004,SECONDARY,BUY,1789598086.937,1789598176.878,emergency_stop,-17.42838016895608,2.319999999999709,-4.0600000000004,1.5183609975730512
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789598203.9580002,1789598253.957,emergency_stop,-20.767842660554752,0.0,-4.5900000000001455,PRIMARY,SELL,1789598203.9580002,1789598253.957,emergency_stop,-19.10354155344797,0.0,-4.5900000000001455,1.664301107106784
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789598297.943,1789598314.9580002,emergency_stop,-18.698573729281687,0.0,-4.279999999999745,SECONDARY,BUY,1789598297.943,1789598314.9580002,emergency_stop,-17.20010046618879,0.0,-4.279999999999745,1.4984732630928974
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789598469.9750001,1789599022.907,take_profit,34.6321220813001,8.1899999999996,-2.25,SECONDARY,BUY,1789598469.9750001,1789599022.907,take_profit,31.856760188230684,8.1899999999996,-2.25,-2.7753618930694195
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789599063.922,1789599103.9689999,emergency_stop,-18.08795881880069,0.0,-4.029999999999745,PRIMARY,BUY,1789599063.922,1789599103.9689999,emergency_stop,-16.638419240739008,0.0,-4.029999999999745,1.4495395780616818
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789599553.984,1789606800.963,emergency_stop,-53.36370427556867,1.0399999999999636,-12.259999999999309,PRIMARY,BUY,1789599553.984,1789606800.963,emergency_stop,-49.08722387475002,1.0399999999999636,-12.259999999999309,4.276480400818649
historical7d,1s,0,exact_same_action,0.0,MICRO,BUY,1789614642.982,1789614793.947,trail,21.30365039864898,6.529999999999745,-0.75,MICRO,BUY,1789614642.982,1789614793.947,trail,19.596410531542805,6.529999999999745,-0.75,-1.7072398671061748
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789615421.591,1789615738.8270001,emergency_stop,-16.73672382128043,0.569999999999709,-4.0700000000006185,PRIMARY,BUY,1789615421.591,1789615738.8270001,emergency_stop,-15.395470016521807,0.569999999999709,-4.0700000000006185,1.3412538047586242
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789617600.971,1789617657.826,take_profit,32.25233606694491,8.090000000000146,-0.4600000000000364,SECONDARY,BUY,1789617600.971,1789617657.826,take_profit,29.66768635150053,8.090000000000146,-0.4600000000000364,-2.5846497154443817
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789617977.909,1789618261.937,emergency_stop,-17.590910467301473,6.489999999999782,-4.1599999999998545,SECONDARY,BUY,1789617977.909,1789618261.937,emergency_stop,-16.181203535085903,6.489999999999782,-4.1599999999998545,1.4097069322155704
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789618633.982,1789619534.96,max_hold,45.472841844717195,11.710000000000036,-1.3400000000001455,PRIMARY,BUY,1789618633.982,1789619534.96,max_hold,41.82872231519101,11.710000000000036,-1.3400000000001455,-3.6441195295261863
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789621329.987,1789621393.8460002,momentum_zero_cross,-10.6948539447899,0.0,-2.4099999999998545,PRIMARY,SELL,1789621329.987,1789621393.8460002,momentum_zero_cross,-9.83778575761288,0.0,-2.4099999999998545,0.8570681871770205
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789621909.9020002,1789622248.9910002,emergency_stop,-19.739417594449023,3.7100000000000364,-4.530000000000655,PRIMARY,SELL,1789621909.9020002,1789622248.9910002,emergency_stop,-18.157532798177783,3.7100000000000364,-4.530000000000655,1.5818847962712397
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789623093.972,1789623994.9740002,max_hold,8.839827561042812,5.649999999999636,-3.5,PRIMARY,SELL,1789623093.972,1789623994.9740002,max_hold,8.131418168842437,5.649999999999636,-3.5,-0.7084093922003749
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789635295.977,1789636196.952,max_hold,27.450253383676436,7.229999999999563,-1.0299999999997453,PRIMARY,BUY,1789635295.977,1789636196.952,max_hold,25.250434758144046,7.229999999999563,-1.0299999999997453,-2.199818625532391
historical7d,1s,0,exact_same_action,0.0,MICRO,SELL,1789636602.907,1789636862.664,momentum_zero_cross,-6.587977435145568,0.930000000000291,-2.1700000000000728,MICRO,SELL,1789636602.907,1789636862.664,momentum_zero_cross,-6.060027646709793,0.930000000000291,-2.1700000000000728,0.5279497884357749
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789640119.977,1789640477.5609999,emergency_stop,-17.817474037662002,4.270000000000437,-4.019999999999527,SECONDARY,BUY,1789640119.977,1789640477.5609999,emergency_stop,-16.38961066969409,4.270000000000437,-4.019999999999527,1.4278633679679125
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789640906.6929998,1789641806.8899999,max_hold,6.018006983481029,5.4399999999996,-1.4400000000005093,PRIMARY,BUY,1789640906.6929998,1789641806.8899999,max_hold,5.535733699303695,5.4399999999996,-1.4400000000005093,-0.4822732841773334
historical7d,1s,0,exact_same_action,0.0,BURST,BUY,1789641992.757,1789642020.8430002,momentum_zero_cross,-3.952777436925311,0.0,-1.050000000000182,BURST,BUY,1789641992.757,1789642020.8430002,momentum_zero_cross,-3.6360082870455033,0.0,-1.050000000000182,0.31676914987980753
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789643496.9,1789643837.992,momentum_zero_cross,5.263160078815485,5.25,-0.7100000000000364,PRIMARY,SELL,1789643496.9,1789643837.992,momentum_zero_cross,4.841378996917647,5.25,-0.7100000000000364,-0.42178108189783803
historical7d,1s,0,same_engine_timing_shift,6.104999780654907,PRIMARY,SELL,1789644739.96,1789644835.7900002,momentum_zero_cross,-9.838998906058606,0.5500000000001819,-2.2799999999997453,PRIMARY,SELL,1789644746.0649998,1789644835.7900002,momentum_zero_cross,-8.129447178621128,0.7800000000006548,-2.0499999999992724,1.7095517274374785
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789648231.537,1789648562.968,emergency_stop,-17.1189873886725,0.0,-4.0,PRIMARY,SELL,1789648231.537,1789648562.968,emergency_stop,-15.774731714931312,0.0,-4.0,1.3442556737411895
historical7d,1s,0,exact_same_action,0.0,BURST,BUY,1789654187.951,1789654261.9539998,momentum_zero_cross,3.5286512754878543,3.8499999999994543,-0.8699999999998909,BURST,BUY,1789654187.951,1789654261.9539998,momentum_zero_cross,3.251566574738129,3.8499999999994543,-0.8699999999998909,-0.27708470074972524
historical7d,1s,0,exact_same_action,0.0,MICRO,SELL,1789654359.968,1789654388.962,momentum_zero_cross,-3.342255461056152,0.0,-0.9399999999995998,MICRO,SELL,1789654359.968,1789654388.962,momentum_zero_cross,-3.079807352145803,0.0,-0.9399999999995998,0.2624481089103492
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789656063.875,1789656172.82,momentum_zero_cross,-7.43342681454661,0.0,-1.7899999999999636,PRIMARY,SELL,1789656063.875,1789656172.82,momentum_zero_cross,-6.849722536721972,0.0,-1.7899999999999636,0.583704277824638
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789656500.8060002,1789656875.82,take_profit,32.81698369111117,8.010000000000218,-1.9899999999997817,SECONDARY,BUY,1789656500.8060002,1789656875.82,take_profit,30.240054605279933,8.010000000000218,-1.9899999999997817,-2.5769290858312353
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789656876.67,1789657776.993,max_hold,54.679995204519244,13.319999999999709,-0.6100000000005821,PRIMARY,BUY,1789656876.67,1789657776.993,max_hold,50.38628950073135,13.319999999999709,-0.6100000000005821,-4.293705703787893
historical7d,1s,0,same_engine_timing_shift,48.10000014305115,PRIMARY,BUY,1789658234.879,1789659135.966,max_hold,61.316654757504146,21.979999999999563,-1.110000000000582,PRIMARY,BUY,1789658282.979,1789659183.981,max_hold,34.60188384480104,19.710000000000036,-1.5,-26.71477091270311
historical7d,1s,0,candidate_d_unmatched,nan,MICRO,SELL,1789659164.844,1789659442.971,trail,26.261011206815073,5.579999999999927,-2.430000000000291,,,nan,nan,,nan,nan,nan,nan
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789659699.912,1789659734.815,emergency_stop,-22.83045972285823,0.020000000000436557,-4.219999999999345,PRIMARY,BUY,1789659699.912,1789659734.815,emergency_stop,-18.94286969718509,0.020000000000436557,-4.219999999999345,3.8875900256731413
historical7d,1s,0,exact_same_action,0.0,MICRO,BUY,1789660200.981,1789660505.997,trail,28.90526161700539,7.280000000000655,-0.18999999999959982,MICRO,BUY,1789660200.981,1789660505.997,trail,23.983249177666103,7.280000000000655,-0.18999999999959982,-4.922012439339287
historical7d,1s,0,exact_same_action,0.0,SECONDARY,SELL,1789660804.987,1789660839.977,emergency_stop,-22.913614751612382,0.26999999999952706,-4.199999999999818,SECONDARY,SELL,1789660804.987,1789660839.977,emergency_stop,-19.011865017186402,0.26999999999952706,-4.199999999999818,3.90174973442598
historical7d,1s,0,exact_same_action,0.0,SECONDARY,SELL,1789661412.966,1789661741.9859998,emergency_stop,-22.297511295924345,4.369999999999891,-4.220000000000255,SECONDARY,SELL,1789661412.966,1789661741.9859998,emergency_stop,-18.500672179952424,4.369999999999891,-4.220000000000255,3.7968391159719204
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789661749.9420002,1789662495.851,emergency_stop,-21.028975760804663,5.869999999999891,-4.109999999999673,PRIMARY,BUY,1789661749.9420002,1789662495.851,emergency_stop,-17.448143950572874,5.869999999999891,-4.109999999999673,3.580831810231789
historical7d,1s,0,exact_same_action,0.0,SECONDARY,SELL,1789662996.978,1789663295.981,take_profit,40.21604476835945,8.109999999999673,-3.699999999999818,SECONDARY,SELL,1789662996.978,1789663295.981,take_profit,33.36802259047204,8.109999999999673,-3.699999999999818,-6.848022177887415
historical7d,1s,0,simultaneous_substitution,0.0,PRIMARY,SELL,1789663504.984,1789663549.929,emergency_stop,-23.303758645240332,0.0,-4.430000000000291,SECONDARY,SELL,1789663504.984,1789663549.929,emergency_stop,-19.3355748780416,0.0,-4.430000000000291,3.968183767198731
historical7d,1s,0,simultaneous_substitution,0.0,PRIMARY,BUY,1789664822.9950001,1789665122.976,emergency_stop,-20.80036552387542,4.0700000000006185,-4.089999999999236,MICRO,BUY,1789664822.9950001,1789664988.932,trail,7.51101754330682,4.0700000000006185,-2.0799999999999272,28.31138306718224
historical7d,1s,0,same_engine_timing_shift,-34.032999753952026,MICRO,SELL,1789665128.972,1789665431.976,momentum_zero_cross,0.6901525681191739,1.75,-2.7899999999999636,MICRO,SELL,1789665094.9390001,1789665100.952,momentum_zero_cross,-0.2993203786085893,0.5900000000001455,-0.07999999999992724,-0.9894729467277632
historical7d,1s,0,exact_same_action,0.0,SECONDARY,BUY,1789666476.851,1789666737.9550002,emergency_stop,-19.788697753850027,0.7300000000004729,-4.009999999999309,SECONDARY,BUY,1789666476.851,1789666737.9550002,emergency_stop,-17.956537050298884,0.7300000000004729,-4.009999999999309,1.8321607035511427
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789666760.825,1789667660.962,max_hold,27.617655585934738,6.510000000000218,-2.5999999999994543,PRIMARY,SELL,1789666760.825,1789667660.962,max_hold,25.06064127816329,6.510000000000218,-2.5999999999994543,-2.55701430777145
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789668684.972,1789668791.965,momentum_zero_cross,-12.733564048546079,0.7699999999995271,-2.7100000000000364,PRIMARY,SELL,1789668684.972,1789668791.965,momentum_zero_cross,-11.554611499161739,0.7699999999995271,-2.7100000000000364,1.1789525493843396
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789670449.961,1789670824.967,momentum_zero_cross,-1.763299007450169,2.3200000000006185,-1.2599999999993088,PRIMARY,BUY,1789670449.961,1789670824.967,momentum_zero_cross,-1.600041819420584,2.3200000000006185,-1.2599999999993088,0.163257188029585
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789671602.992,1789672503.7619998,max_hold,-9.867352672958654,1.800000000000182,-3.4600000000000364,PRIMARY,BUY,1789671602.992,1789672503.7619998,max_hold,-8.953771797635126,1.800000000000182,-3.4600000000000364,0.9135808753235288
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789673571.864,1789674472.952,max_hold,4.858931139979496,4.359999999999673,-0.22000000000025466,PRIMARY,SELL,1789673571.864,1789674472.952,max_hold,4.4090610774485075,4.359999999999673,-0.22000000000025466,-0.44987006253098816
historical7d,1s,0,exact_same_action,0.0,SECONDARY,SELL,1789675361.956,1789675505.819,emergency_stop,-19.389059577695708,0.6399999999994179,-4.0,SECONDARY,SELL,1789675361.956,1789675505.819,emergency_stop,-17.593899861834444,0.6399999999994179,-4.0,1.7951597158612635
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789681108.9580002,1789681138.528,momentum_zero_cross,-9.121583078325065,0.0,-2.339999999999236,PRIMARY,SELL,1789681108.9580002,1789681138.528,momentum_zero_cross,-8.277050189998308,0.0,-2.339999999999236,0.8445328883267571
historical7d,1s,0,exact_same_action,0.0,SECONDARY,SELL,1789684082.9740002,1789685283.904,max_hold,-9.591210604225672,0.6199999999998909,-3.9200000000000728,SECONDARY,SELL,1789684082.9740002,1789685283.904,max_hold,-8.703196678947222,0.6199999999998909,-3.9200000000000728,0.8880139252784502
historical7d,1s,0,exact_same_action,0.0,PRIMARY,BUY,1789705238.932,1789705870.943,emergency_stop,-19.203919188832614,2.300000000000182,-4.210000000000036,PRIMARY,BUY,1789705238.932,1789705870.943,emergency_stop,-17.425900921556526,2.300000000000182,-4.210000000000036,1.7780182672760887
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789706581.792,1789707481.849,max_hold,-3.3131037007918755,4.690000000000509,-1.449999999999818,PRIMARY,SELL,1789706581.792,1789707481.849,max_hold,-3.006355956049566,4.690000000000509,-1.449999999999818,0.3067477447423097
historical7d,1s,0,exact_same_action,0.0,PRIMARY,SELL,1789712211.0449998,1789713111.404,max_hold,-1.8009755625523176,8.05999999999949,-0.7000000000007276,PRIMARY,SELL,1789712211.0449998,1789713111.404,max_hold,-1.6342300447416638,8.05999999999949,-0.7000000000007276,0.16674551781065383
