trade_id,interval,segment_id,engine,side,side_sign,entry_ts,exit_ts,exit_reason,hold_sec,entry_oz,pnl_inr,mfe_usd,mae_usd,entry_m10,entry_m30,entry_m60,entry_m120,entry_qacc,entry_imb10,entry_range60,entry_spread,entry_directional_imb10
500ms-s0-t19,500ms,0,MICRO,SELL,-1,1789592995.458,1789592995.906,momentum_zero_cross,0.4479999542236328,0.032079189175862576,-0.30700457704384865,0.0,-0.1000000000003638,-2.3350000000000364,-1.1150000000006912,-6.365000000000691,-6.6899999999996,0.9806451612903225,-0.08108108108108109,7.674999999999272,0.23999999999978172,0.08108108108108109
500ms-s0-t20,500ms,0,PRIMARY,SELL,-1,1789593033.9889998,1789593933.999,max_hold,900.0100002288818,0.03205512978398059,45.24921273246746,21.299999999999272,-2.130000000000109,-1.6049999999995634,-2.625,-5.635000000000218,-8.0649999999996,1.0058823529411764,-0.07602339181286549,9.555000000000291,0.24000000000069122,0.07602339181286549
500ms-s0-t21,500ms,0,MICRO,SELL,-1,1789594268.4220002,1789594346.9910002,trail,78.56900000572205,0.03560122851633345,18.764671166246657,7.329999999999927,-2.350000000000364,-4.599999999999454,-9.534999999999854,-15.230000000000473,-9.884999999999309,1.1272015655577299,-0.24468085106382978,16.11999999999898,0.28000000000065484,0.24468085106382978
500ms-s0-t22,500ms,0,PRIMARY,SELL,-1,1789594424.963,1789594435.471,emergency_stop,10.507999897003174,0.0370717817617361,-16.28461940690718,0.0,-4.589999999999236,-2.9749999999994543,-8.654999999999745,-11.1850000000004,-21.74000000000069,0.9862306368330465,-0.031578947368421054,13.955000000000837,0.2999999999992724,0.031578947368421054
500ms-s0-t23,500ms,0,MICRO,BUY,1,1789594746.48,1789594746.9750001,momentum_zero_cross,0.49500012397766113,0.03579558567458855,-1.2332565791225731,0.0,-0.3599999999996726,1.235000000000582,1.5649999999995998,8.590000000000146,16.269999999999527,0.9883040935672515,0.05389221556886228,10.465000000000146,0.22999999999956344,0.05389221556886228
500ms-s0-t24,500ms,0,SECONDARY,BUY,1,1789594762.982,1789594922.468,take_profit,159.48599982261658,0.035698937593267255,29.108267277189675,8.520000000000437,-1.5099999999993088,2.2950000000000728,2.8149999999996,5.920000000000073,15.670000000000073,1.038,0.1242603550295858,6.329999999999927,0.2599999999993088,0.1242603550295858
500ms-s0-t25,500ms,0,MICRO,BUY,1,1789594989.979,1789595021.9539998,trail,31.97499966621399,0.037980099705477145,18.809962177621678,6.0900000000001455,-2.319999999999709,1.730000000000473,6.9299999999993815,5.699999999999818,16.24499999999989,1.0084566596194504,0.05732484076433121,7.790000000000873,0.2600000000002183,0.05732484076433121
500ms-s0-t26,500ms,0,PRIMARY,SELL,-1,1789595292.485,1789595631.924,take_profit,339.4390001296997,0.039454202325295964,94.47176740922143,25.020000000000437,-3.7600000000002183,-1.8649999999997817,-7.819999999999709,-6.755000000000109,-10.56500000000051,1.0077220077220077,-0.14619883040935672,8.779999999999745,0.2899999999999636,0.14619883040935672
500ms-s0-t27,500ms,0,MICRO,SELL,-1,1789595637.978,1789595676.449,emergency_stop,38.47099995613098,0.04685778339163789,-18.789586859367482,0.42000000000007276,-4.190000000000509,-5.3750000000009095,-8.325000000000728,-6.725000000000364,-19.12500000000091,0.9709090909090909,-0.017142857142857144,10.090000000000146,0.1999999999998181,0.017142857142857144
500ms-s0-t28,500ms,0,MICRO,SELL,-1,1789596313.4780002,1789596313.979,momentum_zero_cross,0.500999927520752,0.045385277548555494,-0.3909119733437972,0.0,-0.09000000000014552,-1.6049999999995634,-3.9349999999994907,-16.19499999999971,-9.359999999999673,0.9667359667359667,-0.22875816993464052,15.900000000000546,0.2899999999999636,0.22875816993464052
500ms-s0-t29,500ms,0,PRIMARY,SELL,-1,1789596332.446,1789596617.4259999,take_profit,284.9799997806549,0.04535464248621016,108.90401137475013,25.090000000000146,-3.25,1.694999999999709,-0.6750000000010914,-6.9350000000004,-11.284999999999854,0.962882096069869,-0.14285714285714285,9.194999999999709,0.23999999999978172,0.14285714285714285
500ms-s0-t30,500ms,0,SECONDARY,SELL,-1,1789596621.4780002,1789596681.929,emergency_stop,60.45099973678589,0.05388925233605281,-20.835551048600056,6.539999999999964,-4.039999999999964,-5.704999999999927,-10.229999999999563,-16.204999999999927,-13.029999999999745,0.9531568228105907,-0.0641025641025641,16.01000000000022,0.26999999999952706,0.0641025641025641
