window,gc_shift_minutes_to_match_mt5,matched_returns,pearson_return,spearman_return,direction_agreement,price_level_pearson,basis_median_usd,basis_std_usd
recent24h,-145,252,-0.028827190525968042,0.0022042473848708478,0.503968253968254,0.43680144544965,31.354902343749927,13.892281102225612
recent24h,-140,252,-0.035759823022722174,-0.026604317347896027,0.5238095238095238,0.4387095336981891,31.687646484375364,13.879037562189218
recent24h,-135,252,0.04173581477843243,0.01839209920351328,0.5079365079365079,0.44372179314338744,32.30000000000018,13.816311795272082
recent24h,-130,252,0.04228327406610938,0.06639475074929144,0.4722222222222222,0.4476298799474845,32.93254882812471,13.758612664811196
recent24h,-125,252,0.026347955343735678,0.0300882205117368,0.5476190476190477,0.4490459376205973,32.53004882812547,13.747936234636198
recent24h,-120,253,-0.02578919084969614,-0.034541330793697575,0.4901185770750988,0.4473051610761476,32.725000000000364,13.784550177377621
recent24h,-115,253,0.08309939881494471,0.1013790856128924,0.5573122529644269,0.45353396320095185,32.5751953125,13.698574936779394
recent24h,-110,253,0.058056812933300395,0.06974846410636794,0.4980237154150198,0.45238672512941025,32.5751953125,13.71847466891033
recent24h,-105,253,-0.10206589051256432,-0.09601339163417025,0.4743083003952569,0.44924395376426435,32.589804687499964,13.772966297178762
recent24h,-100,253,0.039917623966600424,0.060925191325723764,0.549407114624506,0.45022170244891546,32.61509765624942,13.775574592111036
recent24h,-95,253,-0.0441601746272691,-0.06959766743123051,0.43873517786561267,0.4480012119216848,32.73480468749949,13.823625787749227
recent24h,-90,253,0.024861916767217985,0.025966298239938082,0.4743083003952569,0.44778090298960277,32.38490234374967,13.837350861632059
recent24h,-85,253,-0.11501170969351811,-0.13085853882495058,0.43873517786561267,0.4464640130597986,32.53009765625029,13.852820724679704
recent24h,-80,253,-0.05990464136344212,-0.08512047804428446,0.4980237154150198,0.45228135898926586,32.61509765624942,13.78518054418141
recent24h,-75,253,0.055964549900494154,0.04428310061744964,0.47035573122529645,0.45699894262391577,32.41490234374942,13.713135140737574
recent24h,-70,253,0.11466040334504335,0.06887037337577104,0.525691699604743,0.46014362117707636,31.949902343749272,13.659806958889709
recent24h,-65,253,0.051594627587117387,0.03472992569843758,0.5296442687747036,0.4572840194186668,32.05980468750022,13.676661024911432
recent24h,-60,253,-0.1704498444761519,-0.13853289257751353,0.47035573122529645,0.45036811141170324,31.975195312499636,13.733693219364355
