context,variant,action,baseline_entry_ts,decision_ts,engine,engine_id,side,side_sign,phase,dir_mid_move2,dir_mid_move10,aligned_mag2,adverse_mag2,aligned_mag10,adverse_mag10,aligned_count2,adverse_count2,aligned_count10,adverse_count10,path_efficiency2,path_efficiency10,adverse_tail_run2,last_nonzero_sign2,seconds_since_aligned2,seconds_since_adverse2,bid_update_frac2,ask_update_frac2,both_update_frac2,bid_ask_update_imb2,bid_update_frac10,ask_update_frac10,both_update_frac10,bid_ask_update_imb10,spread_change2,spread_change10,deadline_ts,initial_phase,wait_sec
historical7d:1s:segment0,Candidate-J,TAKE_IMMEDIATE,1789706581.792,1789706581.792,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.39500000000043656,0.8500000000003638,0.8549999999995634,0.4599999999991269,1.6599999999980355,0.8099999999976717,11,7,24,11,0.30038022813751325,0.3441295546566158,1,-1,0.34800004959106445,0.0,0.8947368421052632,0.7368421052631579,0.631578947368421,0.0967741935483871,0.7222222222222222,0.75,0.4722222222222222,-0.018867924528301886,-0.13000000000010914,-0.12000000000080036,,,
historical7d:1s:segment0,Candidate-J,TAKE_IMMEDIATE,1789712211.0449998,1789712211.0449998,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.09499999999934516,0.009999999999308784,0.09499999999934516,0.0,0.7799999999988358,0.7699999999995271,4,0,19,11,1.0,0.006451612902786675,0,1,0.0,inf,0.0,1.0,0.0,-1.0,0.4838709677419355,0.7419354838709677,0.22580645161290322,-0.21052631578947367,-0.18999999999959982,-0.1999999999998181,,,
historical7d:1s:segment0,Candidate-J,TAKE_UNCHANGED,1789713296.6780002,1789713296.6780002,BURST,4,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Candidate-J,SKIP_BAD_PHASE,1789713750.544,1789713750.544,PRIMARY,1,BUY,1,REVERSAL,-0.09999999999854481,-0.1749999999992724,0.030000000000654836,0.12999999999919964,0.6300000000010186,0.805000000000291,2,6,15,19,0.6249999999914735,0.12195121951157678,6,-1,1.3009998798370361,0.0,0.4444444444444444,0.6666666666666666,0.1111111111111111,-0.2,0.5714285714285714,0.8,0.37142857142857144,-0.16666666666666666,-0.1000000000003638,-0.0500000000001819,,,
historical7d:1s:segment0,Candidate-J,TAKE_IMMEDIATE,1789721883.6169999,1789721883.6169999,PRIMARY,1,BUY,1,HEALTHY_TREND,0.014999999999417923,0.3249999999998181,0.6000000000012733,0.5850000000018554,1.1650000000008731,0.840000000001055,5,10,11,20,0.012658227847576642,0.16209476309202273,1,-1,0.2519998550415039,0.0,0.625,0.875,0.5,-0.16666666666666666,0.625,0.84375,0.46875,-0.14893617021276595,-0.06999999999970896,0.09000000000105501,,,
historical7d:1s:segment0,Candidate-J,TAKE_IMMEDIATE,1789722363.9980001,1789722363.9980001,SECONDARY,2,BUY,1,HEALTHY_TREND,1.1350000000002183,2.7200000000002547,1.3000000000010914,0.16500000000087311,4.785000000000764,2.0650000000005093,13,6,48,49,0.7747440273028644,0.3970802919707663,0,1,0.0,1.0500001907348633,0.65,0.95,0.6,-0.1875,0.6122448979591837,0.9183673469387755,0.5306122448979592,-0.2,-0.009999999999308784,-0.03999999999996362,,,
historical7d:1s:segment0,Candidate-J,WAIT,1789723626.188,1789723626.188,PRIMARY,1,BUY,1,HEALTHY_PULLBACK,-0.2750000000005457,0.7649999999994179,0.215000000001055,0.4900000000016007,1.7200000000011642,0.9550000000017462,6,5,29,20,0.3900709219851202,0.2859813084106862,0,1,0.0,0.3489999771118164,0.9166666666666666,0.6666666666666666,0.5833333333333334,0.15789473684210525,0.8867924528301887,0.6792452830188679,0.5660377358490566,0.13253012048192772,-0.02999999999974534,-0.11000000000058208,1789723628.188,,
historical7d:1s:segment0,Candidate-J,SKIP_WAIT_EXPIRED,1789723626.188,1789723628.9420002,PRIMARY,1,BUY,1,HEALTHY_PULLBACK,-0.21000000000094587,0.2649999999994179,0.054999999999381544,0.2650000000003274,1.4950000000008004,1.2300000000013824,5,4,24,23,0.6562500000035527,0.09724770642172685,0,1,0.0,0.2980000972747803,1.0,0.2,0.2,0.6666666666666666,0.9,0.58,0.48,0.21621621621621623,0.0,-0.09000000000014552,1789723628.188,HEALTHY_PULLBACK,
historical7d:1s:segment0,Candidate-J,TAKE_UNCHANGED,1789728974.961,1789728974.961,BURST,4,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment0,Candidate-J,TAKE_IMMEDIATE,1789730727.8140001,1789730727.8140001,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.11499999999978172,0.3349999999991269,0.1650000000017826,0.05000000000200089,1.2750000000005457,0.9400000000014188,6,4,34,25,0.5348837209198046,0.151241534988185,1,-1,0.8559999465942383,0.0,1.0,0.09090909090909091,0.09090909090909091,0.8333333333333334,0.9180327868852459,0.5737704918032787,0.4918032786885246,0.23076923076923078,0.010000000000218279,-0.09000000000014552,,,
historical7d:1s:segment0,Candidate-J,WAIT,1789735360.577,1789735360.577,PRIMARY,1,SELL,-1,HEALTHY_PULLBACK,-0.09500000000025466,0.9450000000006185,0.1999999999989086,0.29500000000007276,1.7249999999994543,0.7799999999997453,7,8,29,23,0.19191919191974868,0.3772455089822664,0,1,0.0,0.34800004959106445,0.6470588235294118,0.9411764705882353,0.5882352941176471,-0.18518518518518517,0.8392857142857143,0.7857142857142857,0.625,0.03296703296703297,-0.02999999999974534,0.0500000000001819,1789735362.577,,
historical7d:1s:segment0,Candidate-J,SKIP_WAIT_EXPIRED,1789735360.577,1789735362.979,PRIMARY,1,SELL,-1,HEALTHY_PULLBACK,-0.03999999999996362,0.8599999999996726,0.08500000000003638,0.125,1.5649999999977808,0.7049999999990177,3,3,23,17,0.19047619047598424,0.37885462555089905,0,1,0.0,0.30099987983703613,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.09090909090909091,0.8181818181818182,0.8636363636363636,0.6818181818181818,-0.02702702702702703,-0.03999999999996362,-0.03999999999996362,1789735362.577,HEALTHY_PULLBACK,
historical7d:1s:segment0,Candidate-J,TAKE_IMMEDIATE,1789740332.994,1789740332.994,SECONDARY,2,SELL,-1,HEALTHY_TREND,1.8900000000003274,4.1200000000008,2.6049999999995634,0.714999999999236,11.75000000000091,7.630000000000109,25,11,95,88,0.5692771084340394,0.2125902992776359,0,1,0.0,0.19000005722045898,0.7894736842105263,0.9473684210526315,0.7368421052631579,-0.09090909090909091,0.8279569892473119,0.956989247311828,0.7849462365591398,-0.07228915662650602,-0.2599999999993088,0.06000000000130967,,,
historical7d:1s:segment1,Quote-entry,WAIT,1789742547.9980001,1789742547.9980001,PRIMARY,1,SELL,-1,HEALTHY_PULLBACK,-0.040000000000873115,0.2600000000002183,0.029999999998835847,0.06999999999970896,0.964999999999236,0.7049999999990177,1,1,27,12,0.40000000001455194,0.1556886227547845,1,-1,1.0520002841949463,0.0,1.0,0.6666666666666666,0.6666666666666666,0.2,0.8,0.6,0.4,0.14285714285714285,-0.07999999999992724,-0.11999999999989086,1789742549.9980001,,
historical7d:1s:segment1,Quote-entry,SKIP_WAIT_EXPIRED,1789742547.9980001,1789742550.9529998,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.14500000000043656,0.3250000000007276,0.14500000000043656,0.0,0.6899999999995998,0.3649999999988722,4,0,24,11,1.0,0.3080568720390505,0,1,0.0,inf,1.0,0.6666666666666666,0.6666666666666666,0.2,0.8648648648648649,0.5405405405405406,0.40540540540540543,0.23076923076923078,0.1500000000005457,0.030000000000654836,1789742549.9980001,HEALTHY_PULLBACK,
historical7d:1s:segment1,Quote-entry,TAKE_UNCHANGED,1789743770.854,1789743770.854,BURST,4,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789743963.9420002,1789743963.9420002,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.8000000000010914,1.3950000000004366,0.9750000000012733,0.1750000000001819,3.5750000000025466,2.18000000000211,23,9,90,57,0.6956521739131123,0.24239791485652612,0,1,0.0,0.20200014114379883,1.0,0.5757575757575758,0.5757575757575758,0.2692307692307692,0.9731543624161074,0.5771812080536913,0.5503355704697986,0.2554112554112554,-0.07999999999992724,0.010000000000218279,,,
historical7d:1s:segment1,Quote-entry,TAKE_UNCHANGED,1789744864.826,1789744864.826,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789745230.8769999,1789745230.8769999,SECONDARY,2,SELL,-1,HEALTHY_TREND,0.944999999999709,1.8800000000001091,1.1949999999969805,0.2499999999990905,3.8149999999950523,1.9349999999967622,19,6,71,41,0.6539792387550788,0.32695652173951145,0,1,0.0,0.04699969291687012,0.75,1.0,0.75,-0.14285714285714285,0.8017241379310345,0.9224137931034483,0.7241379310344828,-0.07,-0.06999999999970896,0.08000000000083674,,,
historical7d:1s:segment1,Quote-entry,TAKE_UNCHANGED,1789745476.976,1789745476.976,MICRO,3,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789747214.968,1789747214.968,PRIMARY,1,BUY,1,HEALTHY_TREND,0.5750000000007276,1.8000000000010914,1.4849999999996726,0.909999999998945,7.359999999998763,5.559999999997672,22,9,94,70,0.24008350730733172,0.13931888544903934,0,1,0.0,0.048999786376953125,0.90625,0.625,0.53125,0.1836734693877551,0.8511904761904762,0.8035714285714286,0.6547619047619048,0.02877697841726619,0.16999999999916326,-0.12000000000080036,,,
historical7d:1s:segment1,Quote-entry,TAKE_UNCHANGED,1789747390.945,1789747390.945,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789747489.987,1789747489.987,SECONDARY,2,BUY,1,HEALTHY_TREND,1.0849999999991269,1.9749999999985448,1.1599999999980355,0.0749999999989086,3.720000000001164,1.7450000000026193,20,5,73,37,0.8785425101229244,0.3613906678860343,0,1,0.0,0.24200010299682617,0.9629629629629629,0.7407407407407407,0.7037037037037037,0.13043478260869565,0.8859649122807017,0.7894736842105263,0.6754385964912281,0.05759162303664921,-0.0500000000001819,-0.06999999999970896,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789749091.967,1789749091.967,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.07999999999992724,1.2249999999994543,0.6150000000025102,0.535000000002583,3.2449999999989814,2.0199999999986176,16,11,68,56,0.06956521739093298,0.23266856600186162,0,1,0.0,0.39999985694885254,0.8571428571428571,0.75,0.6071428571428571,0.06666666666666667,0.8515625,0.703125,0.5546875,0.09547738693467336,-0.07999999999992724,0.030000000000654836,,,
historical7d:1s:segment1,Quote-entry,WAIT,1789750451.994,1789750451.994,PRIMARY,1,SELL,-1,HEALTHY_PULLBACK,-0.005000000000109139,0.464999999999236,0.965000000001055,0.9700000000011642,4.414999999999054,3.949999999999818,13,14,77,58,0.002583979328218814,0.05558876270164958,1,-1,0.051999807357788086,0.0,0.9285714285714286,0.8928571428571429,0.8214285714285714,0.0196078431372549,0.8832116788321168,0.7956204379562044,0.6788321167883211,0.05217391304347826,-0.0500000000001819,-0.1500000000005457,1789750453.994,,
historical7d:1s:segment1,Quote-entry,SKIP_WAIT_EXPIRED,1789750451.994,1789750453.994,PRIMARY,1,SELL,-1,HEALTHY_PULLBACK,-0.14000000000032742,1.2949999999991633,0.9800000000004729,1.1200000000008004,4.974999999999454,3.680000000000291,14,17,76,57,0.06666666666678216,0.14962449451175058,0,1,0.0,0.4010000228881836,0.9696969696969697,0.7575757575757576,0.7272727272727273,0.12280701754385964,0.9037037037037037,0.8296296296296296,0.7333333333333333,0.042735042735042736,0.11999999999989086,0.02999999999974534,1789750453.994,HEALTHY_PULLBACK,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789751974.95,1789751974.95,SECONDARY,2,SELL,-1,HEALTHY_TREND,0.7250000000003638,1.9599999999991269,0.805000000000291,0.07999999999992724,2.9450000000006185,0.9850000000014916,11,3,58,28,0.8192090395482317,0.4987277353684668,1,-1,0.14500021934509277,0.04900002479553223,0.9444444444444444,0.8333333333333334,0.7777777777777778,0.0625,0.8279569892473119,0.8709677419354839,0.6989247311827957,-0.02531645569620253,0.010000000000218279,-0.020000000000436557,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789753819.984,1789753819.984,PRIMARY,1,BUY,1,HEALTHY_TREND,0.5650000000005093,0.9000000000005457,0.785000000002583,0.22000000000207365,3.3050000000030195,2.405000000002474,19,10,79,60,0.56218905472427,0.1576182136601891,0,1,0.0,0.051000118255615234,0.8666666666666667,0.6666666666666666,0.5333333333333333,0.13043478260869565,0.8661971830985915,0.7887323943661971,0.6549295774647887,0.04680851063829787,-0.10999999999967258,-0.06000000000040018,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789754302.941,1789754302.941,SECONDARY,2,SELL,-1,HEALTHY_TREND,0.7250000000003638,2.264999999999418,0.7899999999981446,0.06499999999778083,3.0900000000001455,0.8250000000007276,9,7,51,29,0.8479532163787354,0.5785440613024043,0,1,0.0,0.14700007438659668,0.8333333333333334,0.6666666666666666,0.5,0.1111111111111111,0.8674698795180723,0.8072289156626506,0.6746987951807228,0.03597122302158273,0.0500000000001819,0.07000000000061846,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789757067.9889998,1789757067.9889998,SECONDARY,2,BUY,1,HEALTHY_TREND,0.8950000000004366,1.5150000000003274,1.1750000000020009,0.28000000000156433,2.4000000000041837,0.8850000000038563,11,10,48,45,0.6151202749128821,0.46118721461084305,0,1,0.0,0.042999982833862305,0.9565217391304348,0.6521739130434783,0.6086956521739131,0.1891891891891892,0.8947368421052632,0.5368421052631579,0.43157894736842106,0.25,0.009999999999308784,0.0500000000001819,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789758585.943,1789758585.943,PRIMARY,1,BUY,1,HEALTHY_TREND,0.32000000000061846,0.45500000000083674,0.375,0.054999999999381544,2.0199999999986176,1.5649999999977808,8,3,43,39,0.7441860465141366,0.12691771269213217,1,-1,0.051000118255615234,0.0,0.6666666666666666,0.9166666666666666,0.5833333333333334,-0.15789473684210525,0.5662650602409639,0.963855421686747,0.5301204819277109,-0.25984251968503935,-9.094947017729282e-13,0.02999999999974534,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789759468.945,1789759468.945,PRIMARY,1,BUY,1,HEALTHY_TREND,0.2849999999998545,0.08999999999923602,0.6850000000013097,0.4000000000014552,1.6900000000041473,1.6000000000049113,9,11,29,34,0.26267281105910434,0.02735562309999642,2,-1,0.0989997386932373,0.0,0.4090909090909091,1.0,0.4090909090909091,-0.41935483870967744,0.4153846153846154,0.9538461538461539,0.36923076923076925,-0.39325842696629215,0.1499999999996362,-0.07999999999901775,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789761354.9889998,1789761354.9889998,PRIMARY,1,BUY,1,HEALTHY_TREND,0.27999999999974534,0.8850000000002183,0.42999999999847205,0.1499999999987267,1.7499999999990905,0.8649999999988722,4,4,29,24,0.4827586206915477,0.33843212237128406,0,1,0.0,0.05099987983703613,0.5555555555555556,0.8888888888888888,0.4444444444444444,-0.23076923076923078,0.3888888888888889,0.9444444444444444,0.3333333333333333,-0.4166666666666667,-0.13999999999941792,-0.009999999999308784,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789762637.884,1789762637.884,PRIMARY,1,BUY,1,HEALTHY_TREND,0.20499999999992724,0.8550000000004729,0.27999999999883585,0.0749999999989086,1.9149999999999636,1.0599999999994907,7,6,33,35,0.5774647887358584,0.287394957983405,0,1,0.0,0.10400009155273438,0.21428571428571427,0.9285714285714286,0.14285714285714285,-0.625,0.5072463768115942,0.8115942028985508,0.3188405797101449,-0.23076923076923078,0.010000000000218279,0.010000000000218279,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789763657.9139998,1789763657.9139998,SECONDARY,2,BUY,1,HEALTHY_TREND,2.125,2.4950000000008004,3.464999999999236,1.339999999999236,4.265000000001237,1.7700000000004366,17,13,34,29,0.4422476586890064,0.41342170671087136,5,-1,0.30899977684020996,0.0,0.9032258064516129,0.967741935483871,0.8709677419354839,-0.034482758620689655,0.875,0.875,0.75,0.0,0.12999999999919964,0.0500000000001819,,,
historical7d:1s:segment1,Quote-entry,TAKE_IMMEDIATE,1789767860.959,1789767860.959,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.10999999999967258,0.5749999999998181,0.20999999999912689,0.0999999999994543,1.0599999999994907,0.4849999999996726,8,5,34,19,0.3548387096779872,0.37216828478972785,0,1,0.0,0.04800009727478027,0.7142857142857143,0.7857142857142857,0.5,-0.047619047619047616,0.75,0.7142857142857143,0.4642857142857143,0.024390243902439025,-0.07999999999992724,-0.049999999999272404,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789742547.9980001,1789742547.9980001,PRIMARY,1,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789743770.854,1789743770.854,BURST,4,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789743963.9420002,1789743963.9420002,PRIMARY,1,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789744864.826,1789744864.826,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789745230.8769999,1789745230.8769999,SECONDARY,2,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789745476.976,1789745476.976,MICRO,3,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789747214.968,1789747214.968,PRIMARY,1,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789747390.945,1789747390.945,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789747489.987,1789747489.987,SECONDARY,2,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789749091.967,1789749091.967,PRIMARY,1,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789750451.994,1789750451.994,PRIMARY,1,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789751974.95,1789751974.95,SECONDARY,2,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789753819.984,1789753819.984,PRIMARY,1,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789754302.941,1789754302.941,SECONDARY,2,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789757067.9889998,1789757067.9889998,SECONDARY,2,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789758585.943,1789758585.943,PRIMARY,1,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789759468.945,1789759468.945,PRIMARY,1,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789761354.9889998,1789761354.9889998,PRIMARY,1,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789762637.884,1789762637.884,PRIMARY,1,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789763657.9139998,1789763657.9139998,SECONDARY,2,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Quote-exit,TAKE_UNCHANGED,1789767860.959,1789767860.959,PRIMARY,1,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Candidate-J,WAIT,1789742547.9980001,1789742547.9980001,PRIMARY,1,SELL,-1,HEALTHY_PULLBACK,-0.040000000000873115,0.2600000000002183,0.029999999998835847,0.06999999999970896,0.964999999999236,0.7049999999990177,1,1,27,12,0.40000000001455194,0.1556886227547845,1,-1,1.0520002841949463,0.0,1.0,0.6666666666666666,0.6666666666666666,0.2,0.8,0.6,0.4,0.14285714285714285,-0.07999999999992724,-0.11999999999989086,1789742549.9980001,,
historical7d:1s:segment1,Candidate-J,SKIP_WAIT_EXPIRED,1789742547.9980001,1789742550.9529998,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.14500000000043656,0.3250000000007276,0.14500000000043656,0.0,0.6899999999995998,0.3649999999988722,4,0,24,11,1.0,0.3080568720390505,0,1,0.0,inf,1.0,0.6666666666666666,0.6666666666666666,0.2,0.8648648648648649,0.5405405405405406,0.40540540540540543,0.23076923076923078,0.1500000000005457,0.030000000000654836,1789742549.9980001,HEALTHY_PULLBACK,
historical7d:1s:segment1,Candidate-J,TAKE_UNCHANGED,1789743770.854,1789743770.854,BURST,4,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Candidate-J,TAKE_IMMEDIATE,1789743963.9420002,1789743963.9420002,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.8000000000010914,1.3950000000004366,0.9750000000012733,0.1750000000001819,3.5750000000025466,2.18000000000211,23,9,90,57,0.6956521739131123,0.24239791485652612,0,1,0.0,0.20200014114379883,1.0,0.5757575757575758,0.5757575757575758,0.2692307692307692,0.9731543624161074,0.5771812080536913,0.5503355704697986,0.2554112554112554,-0.07999999999992724,0.010000000000218279,,,
historical7d:1s:segment1,Candidate-J,TAKE_UNCHANGED,1789744864.826,1789744864.826,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Candidate-J,TAKE_IMMEDIATE,1789745230.8769999,1789745230.8769999,SECONDARY,2,SELL,-1,HEALTHY_TREND,0.944999999999709,1.8800000000001091,1.1949999999969805,0.2499999999990905,3.8149999999950523,1.9349999999967622,19,6,71,41,0.6539792387550788,0.32695652173951145,0,1,0.0,0.04699969291687012,0.75,1.0,0.75,-0.14285714285714285,0.8017241379310345,0.9224137931034483,0.7241379310344828,-0.07,-0.06999999999970896,0.08000000000083674,,,
historical7d:1s:segment1,Candidate-J,TAKE_UNCHANGED,1789745476.976,1789745476.976,MICRO,3,BUY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Candidate-J,TAKE_IMMEDIATE,1789747214.968,1789747214.968,PRIMARY,1,BUY,1,HEALTHY_TREND,0.5750000000007276,1.8000000000010914,1.4849999999996726,0.909999999998945,7.359999999998763,5.559999999997672,22,9,94,70,0.24008350730733172,0.13931888544903934,0,1,0.0,0.048999786376953125,0.90625,0.625,0.53125,0.1836734693877551,0.8511904761904762,0.8035714285714286,0.6547619047619048,0.02877697841726619,0.16999999999916326,-0.12000000000080036,,,
historical7d:1s:segment1,Candidate-J,TAKE_UNCHANGED,1789747390.945,1789747390.945,MICRO,3,SELL,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
historical7d:1s:segment1,Candidate-J,TAKE_IMMEDIATE,1789747489.987,1789747489.987,SECONDARY,2,BUY,1,HEALTHY_TREND,1.0849999999991269,1.9749999999985448,1.1599999999980355,0.0749999999989086,3.720000000001164,1.7450000000026193,20,5,73,37,0.8785425101229244,0.3613906678860343,0,1,0.0,0.24200010299682617,0.9629629629629629,0.7407407407407407,0.7037037037037037,0.13043478260869565,0.8859649122807017,0.7894736842105263,0.6754385964912281,0.05759162303664921,-0.0500000000001819,-0.06999999999970896,,,
historical7d:1s:segment1,Candidate-J,TAKE_IMMEDIATE,1789749091.967,1789749091.967,PRIMARY,1,SELL,-1,HEALTHY_TREND,0.07999999999992724,1.2249999999994543,0.6150000000025102,0.535000000002583,3.2449999999989814,2.0199999999986176,16,11,68,56,0.06956521739093298,0.23266856600186162,0,1,0.0,0.39999985694885254,0.8571428571428571,0.75,0.6071428571428571,0.06666666666666667,0.8515625,0.703125,0.5546875,0.09547738693467336,-0.07999999999992724,0.030000000000654836,,,
historical7d:1s:segment1,Candidate-J,WAIT,1789750451.994,1789750451.994,PRIMARY,1,SELL,-1,HEALTHY_PULLBACK,-0.005000000000109139,0.464999999999236,0.965000000001055,0.9700000000011642,4.414999999999054,3.949999999999818,13,14,77,58,0.002583979328218814,0.05558876270164958,1,-1,0.051999807357788086,0.0,0.9285714285714286,0.8928571428571429,0.8214285714285714,0.0196078431372549,0.8832116788321168,0.7956204379562044,0.6788321167883211,0.05217391304347826,-0.0500000000001819,-0.1500000000005457,1789750453.994,,
historical7d:1s:segment1,Candidate-J,SKIP_WAIT_EXPIRED,1789750451.994,1789750453.994,PRIMARY,1,SELL,-1,HEALTHY_PULLBACK,-0.14000000000032742,1.2949999999991633,0.9800000000004729,1.1200000000008004,4.974999999999454,3.680000000000291,14,17,76,57,0.06666666666678216,0.14962449451175058,0,1,0.0,0.4010000228881836,0.9696969696969697,0.7575757575757576,0.7272727272727273,0.12280701754385964,0.9037037037037037,0.8296296296296296,0.7333333333333333,0.042735042735042736,0.11999999999989086,0.02999999999974534,1789750453.994,HEALTHY_PULLBACK,
historical7d:1s:segment1,Candidate-J,TAKE_IMMEDIATE,1789751974.95,1789751974.95,SECONDARY,2,SELL,-1,HEALTHY_TREND,0.7250000000003638,1.9599999999991269,0.805000000000291,0.07999999999992724,2.9450000000006185,0.9850000000014916,11,3,58,28,0.8192090395482317,0.4987277353684668,1,-1,0.14500021934509277,0.04900002479553223,0.9444444444444444,0.8333333333333334,0.7777777777777778,0.0625,0.8279569892473119,0.8709677419354839,0.6989247311827957,-0.02531645569620253,0.010000000000218279,-0.020000000000436557,,,
historical7d:1s:segment1,Candidate-J,TAKE_IMMEDIATE,1789753819.984,1789753819.984,PRIMARY,1,BUY,1,HEALTHY_TREND,0.5650000000005093,0.9000000000005457,0.785000000002583,0.22000000000207365,3.3050000000030195,2.405000000002474,19,10,79,60,0.56218905472427,0.1576182136601891,0,1,0.0,0.051000118255615234,0.8666666666666667,0.6666666666666666,0.5333333333333333,0.13043478260869565,0.8661971830985915,0.7887323943661971,0.6549295774647887,0.04680851063829787,-0.10999999999967258,-0.06000000000040018,,,
