label,episode_id,window,interval,segment_id,engine,side,onset_entry_ts,onset_excursion_edge_r,onset_pnl_inr,policy_action,policy_entry_ts,policy_wait_sec,policy_predicted_excursion_edge_r,policy_actual_excursion_edge_r,policy_pnl_inr,episode_checkpoints
historical_walkforward,historical7d|500ms|3|1|3220,historical7d,500ms,3,PRIMARY,BUY,1790006961.446,-0.33999999999991815,5.700000000001637,TAKE,1790006961.446,0.0,0.5398946261513019,-0.33999999999991815,5.700000000001637,1
historical_walkforward,historical7d|500ms|3|1|3221,historical7d,500ms,3,PRIMARY,BUY,1790006962.99,-0.44000000000028194,5.512499999997544,TAKE,1790006962.99,0.0,0.8684101125473193,-0.44000000000028194,5.512499999997544,1
historical_walkforward,historical7d|500ms|3|1|3222,historical7d,500ms,3,PRIMARY,BUY,1790006963.985,-0.44000000000028194,5.999999999997954,TAKE,1790006963.985,0.0,0.9414047281984099,-0.44000000000028194,5.999999999997954,1
historical_walkforward,historical7d|500ms|3|1|3223,historical7d,500ms,3,PRIMARY,BUY,1790006965.8899999,-0.39499999999975444,6.825000000002319,TAKE,1790006965.8899999,0.0,0.6485112308366734,-0.39499999999975444,6.825000000002319,1
historical_walkforward,historical7d|500ms|3|1|3224,historical7d,500ms,3,PRIMARY,BUY,1790006967.4910002,-0.2949999999998454,7.125000000002046,TAKE,1790006967.4910002,0.0,0.4985295480987075,-0.2949999999998454,7.125000000002046,1
historical_walkforward,historical7d|500ms|3|1|3225,historical7d,500ms,3,PRIMARY,BUY,1790006968.295,-0.35999999999989996,6.6000000000008185,TAKE,1790006968.295,0.0,0.6485112308366734,-0.35999999999989996,6.6000000000008185,1
historical_walkforward,historical7d|500ms|3|1|3226,historical7d,500ms,3,PRIMARY,BUY,1790006969.745,-0.3500000000001364,7.050000000000408,TAKE,1790006969.745,0.0,0.6090280628117847,-0.3500000000001364,7.050000000000408,1
historical_walkforward,historical7d|500ms|3|1|3227,historical7d,500ms,3,PRIMARY,BUY,1790006971.362,-0.26500000000010004,7.162499999999455,TAKE,1790006971.362,0.0,0.4985295480987075,-0.26500000000010004,7.162499999999455,1
historical_walkforward,historical7d|500ms|3|1|3228,historical7d,500ms,3,PRIMARY,BUY,1790006974.849,0.16000000000008185,10.650000000000546,TAKE,1790006974.849,0.0,0.6702644836109427,0.16000000000008185,10.650000000000546,1
historical_walkforward,historical7d|500ms|3|1|3229,historical7d,500ms,3,PRIMARY,BUY,1790007887.909,-0.47000000000025466,-16.350000000002183,TAKE,1790007887.909,0.0,0.7262591422040277,-0.47000000000025466,-16.350000000002183,1
historical_walkforward,historical7d|500ms|3|1|3230,historical7d,500ms,3,PRIMARY,BUY,1790007961.923,-0.8275000000001,-15.037500000000819,TAKE,1790007961.923,0.0,0.8527734584360678,-0.8275000000001,-15.037500000000819,1
historical_walkforward,historical7d|500ms|3|1|3231,historical7d,500ms,3,PRIMARY,BUY,1790007967.977,-1.0,-15.0,TAKE,1790007967.977,0.0,0.5131545949589155,-1.0,-15.0,1
historical_walkforward,historical7d|500ms|3|1|3232,historical7d,500ms,3,PRIMARY,BUY,1790007970.9750001,-1.0325000000000273,-15.487500000000411,TAKE,1790007970.9750001,0.0,0.8742590588999509,-1.0325000000000273,-15.487500000000411,1
historical_walkforward,historical7d|500ms|3|1|3234,historical7d,500ms,3,PRIMARY,SELL,1790008907.91,0.5150000000001,-1.3874999999995907,TAKE,1790008907.91,0.0,0.36154262248174057,0.5150000000001,-1.3874999999995907,1
historical_walkforward,historical7d|500ms|3|1|3235,historical7d,500ms,3,PRIMARY,SELL,1790008908.957,0.3450000000000273,-2.6625000000001364,TAKE,1790008908.957,0.0,0.36154262248174057,0.3450000000000273,-2.6625000000001364,1
historical_walkforward,historical7d|500ms|3|1|3236,historical7d,500ms,3,PRIMARY,SELL,1790008911.96,0.334999999999809,-2.7375000000017735,TAKE,1790008911.96,0.0,0.36154262248174057,0.334999999999809,-2.7375000000017735,1
